genes,tot.samples,perc.samples
ENSG00000069702,555844,0.94065922163988
ENSG00000065534,566172,0.958137378174981
ENSG00000166589,474615,0.803194738953037
ENSG00000225730,19000,0.0321538511005925
ENSG00000166479,487347,0.824741203806339
ENSG00000166741,518239,0.877019981079997
ENSG00000088340,533204,0.902345369591595
ENSG00000113812,542464,0.918016141233252
ENSG00000104447,547609,0.926723065649702
ENSG00000260037,9853,0.0166743102575862
ENSG00000134769,563358,0.953375223596188
ENSG00000140285,526216,0.890519521618388
ENSG00000165478,503460,0.852009361847594
ENSG00000229358,249285,0.421866987979537
ENSG00000108387,548142,0.927625065788472
ENSG00000164190,576071,0.97488953459839
ENSG00000141946,462133,0.7820713510879
ENSG00000214719,19000,0.0321538511005925
ENSG00000224675,19000,0.0321538511005925
ENSG00000230432,19000,0.0321538511005925
ENSG00000170340,540666,0.914973371534365
ENSG00000122643,485021,0.820804895508445
ENSG00000037474,490323,0.829777512273463
ENSG00000246876,179435,0.303659277486043
ENSG00000011143,530249,0.897344599591477
ENSG00000174628,548084,0.927526911927217
ENSG00000163581,465252,0.787349659592255
ENSG00000223820,105823,0.179085104474631
ENSG00000138821,557172,0.942906606601016
ENSG00000169660,472300,0.799277046042623
ENSG00000004948,485029,0.820818433972067
ENSG00000164329,379761,0.642672560411163
ENSG00000242207,19000,0.0321538511005925
ENSG00000198001,546957,0.925619680864566
ENSG00000223745,188253,0.318582049012623
ENSG00000235163,164,0.000277538504236693
ENSG00000087266,568621,0.962281840351052
ENSG00000130939,559293,0.946495991768614
ENSG00000204655,526200,0.890492444691145
ENSG00000106069,548244,0.927797681199643
ENSG00000204406,449409,0.760538424698219
ENSG00000128944,480559,0.813253817423664
ENSG00000023191,564437,0.955201223877111
ENSG00000123384,553670,0.936980144150791
ENSG00000183250,371440,0.628590865937056
ENSG00000240859,187748,0.317727433496528
ENSG00000175387,587148,0.993635229790035
ENSG00000172037,536996,0.908762601348093
ENSG00000114867,566059,0.95794614737633
ENSG00000154864,537466,0.909557986085844
ENSG00000121749,564122,0.954668146872023
ENSG00000064042,536851,0.908517216694956
ENSG00000091831,516532,0.874131211404802
ENSG00000261703,19505,0.0330084666166872
ENSG00000105072,379568,0.642345944976299
ENSG00000142798,544190,0.920937064759548
ENSG00000115423,527152,0.89210352186208
ENSG00000212366,65060,0.110101555400239
ENSG00000100505,533853,0.903443677452873
ENSG00000064601,562182,0.951385069443857
ENSG00000230937,197387,0.334039589852245
ENSG00000204613,473538,0.801372123288019
ENSG00000187676,465307,0.787442736529652
ENSG00000075240,530662,0.898043522775927
ENSG00000138246,549806,0.930441066221703
ENSG00000174963,416569,0.704963031532774
ENSG00000184937,500623,0.84720828418589
ENSG00000068650,554756,0.938817990587383
ENSG00000182979,543463,0.919706756877963
ENSG00000179796,405180,0.685689336259898
ENSG00000148343,379568,0.642345944976299
ENSG00000109927,517167,0.875205826954743
ENSG00000119650,480008,0.812321355741747
ENSG00000274549,164,0.000277538504236693
ENSG00000205937,583363,0.987229844189207
ENSG00000002746,552832,0.93556199008646
ENSG00000155975,484650,0.820177049258008
ENSG00000112964,554158,0.937805990431691
ENSG00000231074,19194,0.0324821588434091
ENSG00000182473,549791,0.930415681602413
ENSG00000157322,234615,0.397040830313974
ENSG00000275342,323414,0.547316084202474
ENSG00000174851,552242,0.934563528394389
ENSG00000253471,19000,0.0321538511005925
ENSG00000227471,259737,0.439554990700768
ENSG00000168505,487265,0.824602434554221
ENSG00000204623,423557,0.716788879505981
ENSG00000004660,468317,0.792536583467167
ENSG00000141378,545952,0.92391891137214
ENSG00000133226,568685,0.962390148060023
ENSG00000143320,532755,0.90158552332085
ENSG00000088833,566844,0.959274609119171
ENSG00000048471,567350,0.960130916943218
ENSG00000064886,529553,0.896166753256424
ENSG00000236107,19505,0.0330084666166872
ENSG00000105650,566446,0.958601070554011
ENSG00000135837,554731,0.938775682888567
ENSG00000172824,477177,0.807530431927759
ENSG00000100024,547308,0.926213680955951
ENSG00000178814,515029,0.87158767255195
ENSG00000094963,493030,0.834358589901322
ENSG00000166796,526466,0.890942598606554
ENSG00000168495,550823,0.93216214340956
ENSG00000167522,568571,0.962197224953419
ENSG00000101624,552299,0.934659989947691
ENSG00000125895,511725,0.865996287076352
ENSG00000134516,524730,0.888004752000731
ENSG00000102893,575617,0.974121226787881
ENSG00000054611,552068,0.934269066810626
ENSG00000184634,541215,0.915902448600377
ENSG00000080031,526059,0.89025382926982
ENSG00000111087,515853,0.872982134304944
ENSG00000125409,440440,0.745360114670787
ENSG00000163517,528908,0.895075214626956
ENSG00000125538,515696,0.872716441956376
ENSG00000137877,511336,0.865337979282766
ENSG00000107263,549633,0.930148296945892
ENSG00000086232,564189,0.954781531504851
ENSG00000112081,587187,0.993701229800189
ENSG00000177606,555664,0.940354606208401
ENSG00000256035,164,0.000277538504236693
ENSG00000140931,477154,0.807491508844848
ENSG00000215045,75476,0.127728635035175
ENSG00000133103,479578,0.811593663322102
ENSG00000169504,555522,0.940114298479123
ENSG00000103489,540136,0.914076448319454
ENSG00000129682,570279,0.965087686936567
ENSG00000166930,475009,0.803861508286386
ENSG00000254519,188068,0.31826897204138
ENSG00000015133,493972,0.83595274399273
ENSG00000160014,567761,0.960826455511762
ENSG00000008517,528384,0.894188445259761
ENSG00000138678,459504,0.77762227348035
ENSG00000197885,479845,0.812045509545463
ENSG00000094975,554439,0.938281528966389
ENSG00000112137,570948,0.966219840956899
ENSG00000163694,556394,0.941589991013845
ENSG00000101000,549356,0.929679527643004
ENSG00000181358,204742,0.346486514844079
ENSG00000163110,572650,0.969100149092331
ENSG00000258890,490742,0.830486589305629
ENSG00000183977,428431,0.72503718846726
ENSG00000122507,536425,0.907796293507122
ENSG00000138376,555344,0.939813067663549
ENSG00000092847,564511,0.955326454665608
ENSG00000184588,536433,0.907809831970743
ENSG00000165525,571862,0.967766610425632
ENSG00000129535,521812,0.883066597394861
ENSG00000121766,489710,0.828740127498481
ENSG00000127249,440579,0.745595345476207
ENSG00000084754,571312,0.966835841051668
ENSG00000128641,554261,0.937980298150815
ENSG00000089195,478295,0.809422432218836
ENSG00000132932,537981,0.910429524681465
ENSG00000182504,560371,0.948320299741585
ENSG00000002016,567243,0.959949839992283
ENSG00000162402,529877,0.896715061033086
ENSG00000223027,65060,0.110101555400239
ENSG00000012223,498388,0.843425975911689
ENSG00000148498,544115,0.920810141663099
ENSG00000164287,471045,0.797153199562031
ENSG00000255857,188060,0.318255433577759
ENSG00000166987,472645,0.799860892286291
ENSG00000133477,492845,0.834045512930079
ENSG00000154359,470871,0.796858737978267
ENSG00000227942,31427,0.0531841620283326
ENSG00000137266,466949,0.790221506187924
ENSG00000103042,559847,0.947433530374389
ENSG00000083782,462949,0.783452274377273
ENSG00000085982,478793,0.810265201579262
ENSG00000174640,503381,0.851875669519334
ENSG00000165072,447122,0.756668116410479
ENSG00000143498,541419,0.91624767942272
ENSG00000166596,445504,0.753929962143071
ENSG00000120370,467851,0.791747967961226
ENSG00000036257,561404,0.950068453856685
ENSG00000113716,408724,0.691686875644135
ENSG00000146700,449957,0.761465809456278
ENSG00000204138,582258,0.985359843901514
ENSG00000002549,546762,0.925289680813797
ENSG00000065883,565106,0.956333377897443
ENSG00000176108,530868,0.898392138214175
ENSG00000142675,527558,0.892790598890861
ENSG00000124440,572270,0.968457072070319
ENSG00000181982,477214,0.807593047322007
ENSG00000173598,568401,0.961909532601466
ENSG00000226828,19000,0.0321538511005925
ENSG00000167595,492981,0.834275666811641
ENSG00000236279,241884,0.409342216821879
ENSG00000163554,507968,0.859638286098198
ENSG00000170502,554349,0.938129221250649
ENSG00000119403,466469,0.789409198370646
ENSG00000246273,187942,0.318055741239345
ENSG00000171587,494877,0.83748428268989
ENSG00000167094,478703,0.810112893863522
ENSG00000168477,502772,0.850845053976162
ENSG00000135439,538969,0.912101524938696
ENSG00000277268,19000,0.0321538511005925
ENSG00000104044,491004,0.830929973989227
ENSG00000081189,548551,0.928317219741111
ENSG00000130816,571150,0.966561687163336
ENSG00000153707,514919,0.871401518677157
ENSG00000237435,188060,0.318255433577759
ENSG00000127616,569448,0.963681379027905
ENSG00000159348,543727,0.920153526177466
ENSG00000131746,540800,0.915200140800022
ENSG00000116288,583682,0.987769690426106
ENSG00000073584,571784,0.967634610405325
ENSG00000135913,484911,0.820618741633653
ENSG00000137601,553162,0.936120451710839
ENSG00000256125,164,0.000277538504236693
ENSG00000230262,179629,0.303987585228859
ENSG00000007264,538824,0.91185614028556
ENSG00000064787,536438,0.907818293510507
ENSG00000145244,552030,0.934204759108424
ENSG00000143971,531901,0.900140292329276
ENSG00000198483,439903,0.744451345300207
ENSG00000184221,414723,0.701839031052159
ENSG00000092020,555970,0.940872452441916
ENSG00000132294,545740,0.923560142086176
ENSG00000157106,583812,0.987989690459952
ENSG00000078177,489753,0.828812896740446
ENSG00000089094,494284,0.836480744073961
ENSG00000133835,564207,0.954811993047999
ENSG00000161202,553581,0.936829528743004
ENSG00000130150,545958,0.923929065219856
ENSG00000127804,569454,0.96369153287562
ENSG00000282728,19000,0.0321538511005925
ENSG00000137871,568049,0.961313840202129
ENSG00000124422,556939,0.942512298848046
ENSG00000109685,457133,0.773609811324586
ENSG00000145715,551274,0.932925374296211
ENSG00000110367,585982,0.991661998717231
ENSG00000071575,545738,0.92355675747027
ENSG00000111142,577020,0.976495534845467
ENSG00000183696,557410,0.94330937589375
ENSG00000126746,547602,0.926711219494034
ENSG00000019144,569517,0.963798148276638
ENSG00000141569,479300,0.811123201711262
ENSG00000233960,19000,0.0321538511005925
ENSG00000139625,562120,0.951280146350792
ENSG00000187908,484913,0.820622126249558
ENSG00000272832,669,0.00113215402033139
ENSG00000162882,527517,0.892721214264802
ENSG00000248998,164,0.000277538504236693
ENSG00000270748,164,0.000277538504236693
ENSG00000138286,502012,0.849558899932138
ENSG00000234899,188447,0.318910356755439
ENSG00000106327,545697,0.923487372844211
ENSG00000075413,569458,0.963698302107431
ENSG00000229609,19000,0.0321538511005925
ENSG00000213742,20018,0.0338766205964032
ENSG00000186283,560085,0.947836299667123
ENSG00000254029,164,0.000277538504236693
ENSG00000167470,486359,0.823069203549108
ENSG00000259319,19505,0.0330084666166872
ENSG00000267462,164,0.000277538504236693
ENSG00000103043,540244,0.914259217578341
ENSG00000072682,551628,0.933524451311454
ENSG00000138439,484678,0.820224433880682
ENSG00000145555,583610,0.987647844253514
ENSG00000169418,504136,0.853153362023594
ENSG00000241369,188253,0.318582049012623
ENSG00000198099,473632,0.801531200235569
ENSG00000147174,379249,0.6418060987394
ENSG00000159479,548946,0.928985681382413
ENSG00000100121,206168,0.348899745984576
ENSG00000091513,536232,0.907469678072258
ENSG00000276085,230045,0.389306982970305
ENSG00000102897,560867,0.949159684486105
ENSG00000229928,19000,0.0321538511005925
ENSG00000228203,179629,0.303987585228859
ENSG00000166948,388617,0.657659639639945
ENSG00000133256,550270,0.931226297111738
ENSG00000100650,576789,0.976104611708402
ENSG00000136813,437909,0.741076883242597
ENSG00000163349,557906,0.944148760638271
ENSG00000249252,19000,0.0321538511005925
ENSG00000114541,535159,0.905653831639051
ENSG00000149150,528755,0.894816291510199
ENSG00000196576,522196,0.883716443648684
ENSG00000076067,573896,0.971208764801348
ENSG00000112210,530811,0.898295676660873
ENSG00000265181,9853,0.0166743102575862
ENSG00000104660,568989,0.962904609677632
ENSG00000111647,540734,0.915088448475146
ENSG00000131095,547515,0.926563988702152
ENSG00000124006,533559,0.902946138914791
ENSG00000109787,558535,0.945213222340496
ENSG00000145147,535353,0.905982139381868
ENSG00000253496,19000,0.0321538511005925
ENSG00000127325,464087,0.785378120827403
ENSG00000258018,19000,0.0321538511005925
ENSG00000231711,188068,0.31826897204138
ENSG00000076641,490663,0.830352896977369
ENSG00000138442,571802,0.967665071948473
ENSG00000228410,164,0.000277538504236693
ENSG00000224281,233808,0.395675137796175
ENSG00000119596,507831,0.859406439908683
ENSG00000163738,558440,0.945052453084993
ENSG00000123576,382732,0.647700407338524
ENSG00000262117,267522,0.452729608112247
ENSG00000171189,517210,0.875278596196707
ENSG00000096872,544558,0.921559834086128
ENSG00000140943,561140,0.949621684557182
ENSG00000185049,559546,0.946924145680638
ENSG00000087263,563573,0.953739069806011
ENSG00000176463,563655,0.953877839058129
ENSG00000103197,561994,0.951066915548756
ENSG00000140836,571741,0.96756184116336
ENSG00000143125,405862,0.686843490283614
ENSG00000143799,566320,0.958387839751975
ENSG00000165288,475713,0.80505289308506
ENSG00000147099,478756,0.810202586185013
ENSG00000117266,533505,0.902854754285347
ENSG00000160111,485419,0.821478434073605
ENSG00000154845,556062,0.941028144773561
ENSG00000104872,547774,0.927002296461892
ENSG00000182700,454319,0.768847656745793
ENSG00000069329,572629,0.969064610625325
ENSG00000103653,541157,0.915804294739122
ENSG00000267245,164,0.000277538504236693
ENSG00000068078,528787,0.894870445364684
ENSG00000221968,569892,0.964432763758887
ENSG00000259541,19000,0.0321538511005925
ENSG00000262484,67184,0.113696017491695
ENSG00000125434,469177,0.793991968306457
ENSG00000076108,565702,0.95734199343723
ENSG00000090905,499727,0.845691976260304
ENSG00000259845,238926,0.404336369897903
ENSG00000232825,179435,0.303659277486043
ENSG00000241322,258465,0.437402374984981
ENSG00000124813,541435,0.916274756349962
ENSG00000125730,546879,0.925487680844259
ENSG00000184677,548321,0.927927988911998
ENSG00000132591,549743,0.930334450820685
ENSG00000233822,549569,0.930039989236921
ENSG00000233090,164,0.000277538504236693
ENSG00000203721,179435,0.303659277486043
ENSG00000233912,19000,0.0321538511005925
ENSG00000138411,477602,0.80824966280764
ENSG00000213082,164,0.000277538504236693
ENSG00000143797,563450,0.953530915927833
ENSG00000140265,482295,0.816191664029487
ENSG00000123473,553883,0.937340605744709
ENSG00000036448,514551,0.870778749350577
ENSG00000124299,549993,0.93075752780885
ENSG00000138741,501537,0.848755053654624
ENSG00000118242,544656,0.921725680265489
ENSG00000235278,55913,0.094622014557233
ENSG00000273489,9853,0.0166743102575862
ENSG00000204843,310130,0.524835465359302
ENSG00000259844,9853,0.0166743102575862
ENSG00000138688,434440,0.73520626695481
ENSG00000270240,19194,0.0324821588434091
ENSG00000105737,517413,0.875622134711098
ENSG00000243905,46224,0.0782252428038835
ENSG00000148123,475074,0.803971508303309
ENSG00000186001,575648,0.974173688334414
ENSG00000130299,548627,0.928445835145513
ENSG00000203650,19000,0.0321538511005925
ENSG00000281731,19000,0.0321538511005925
ENSG00000163002,485776,0.822082588012706
ENSG00000185813,544061,0.920718757033655
ENSG00000137075,550096,0.930931835527975
ENSG00000234019,19000,0.0321538511005925
ENSG00000170275,567645,0.960630147789253
ENSG00000106038,476297,0.806041200929416
ENSG00000064933,559177,0.946299684046105
ENSG00000183273,433205,0.733116266633272
ENSG00000161609,441330,0.746866268748657
ENSG00000181090,573075,0.969819379972212
ENSG00000102181,475010,0.803863200594339
ENSG00000250494,164,0.000277538504236693
ENSG00000254135,19000,0.0321538511005925
ENSG00000198677,563916,0.954319531433774
ENSG00000111670,564894,0.955974608611478
ENSG00000115947,575973,0.974723688419029
ENSG00000075856,559925,0.947565530394697
ENSG00000115816,561103,0.949559069162934
ENSG00000197891,390855,0.661447024838004
ENSG00000007350,496614,0.840423821603665
ENSG00000136167,538218,0.910830601666246
ENSG00000181896,507045,0.85807628585789
ENSG00000111602,553338,0.936418297910507
ENSG00000118004,520147,0.880248904653678
ENSG00000044115,569133,0.963148302022816
ENSG00000108424,575518,0.973953688300567
ENSG00000131143,586183,0.992002152615716
ENSG00000136014,456295,0.772191657260255
ENSG00000120733,556458,0.941698298722815
ENSG00000131379,379055,0.641477790996583
ENSG00000117009,537787,0.910101216938649
ENSG00000175544,470121,0.79558950701377
ENSG00000261786,178921,0.302789431198374
ENSG00000162337,530367,0.897544291929891
ENSG00000097021,549588,0.930072143088022
ENSG00000006607,562424,0.951794607968401
ENSG00000102882,552736,0.935399528523004
ENSG00000196177,566858,0.959298301430508
ENSG00000113141,580607,0.982565843471668
ENSG00000230990,19000,0.0321538511005925
ENSG00000256223,243030,0.411281601735631
ENSG00000254406,164,0.000277538504236693
ENSG00000137411,479392,0.811278894042907
ENSG00000154127,479547,0.81154120177557
