Gene	average_expression	Freq	Gene_category	Proportion_zero
ENSDARG00000003998	0.026686313104424122	1864	high zero count	0.16190393468253278
ENSDARG00000004015	-0.09247888507843566	2720	high zero count	0.23625466863545558
ENSDARG00000004017	0.5166773137711143	296	other	0.025710066880917225
ENSDARG00000004023	0.636770802943497	1089	high zero count	0.09458872578823938
ENSDARG00000004034	0.6879095817015435	49	other	0.004256058368800487
ENSDARG00000004037	0.4389655024920952	159	other	0.013810475115087293
ENSDARG00000004046	0.3837098726372468	101	other	0.008772691739772432
ENSDARG00000004049	1.0450451178477358	182	other	0.015808216798401806
ENSDARG00000004051	0.04223821187260036	1194	high zero count	0.10370885086424042
ENSDARG00000004055	0.35820544902325807	80	other	0.006948666724572223
ENSDARG00000004059	0.007043964850021541	1447	high zero count	0.12568400938070007
ENSDARG00000004060	1.6640427396177295	737	other	0.0640145922001216
ENSDARG00000004074	-0.02317885364252995	836	other	0.07261356727177973
ENSDARG00000004078	1.065666145223647	38	other	0.0033006166941718057
ENSDARG00000004094	1.020489934668867	40	other	0.0034743333622861113
ENSDARG00000004105	0.0397887425195271	334	other	0.02901068357508903
ENSDARG00000004111	-0.006010965806136179	867	other	0.07530617562755146
ENSDARG00000004115	-0.09449659521380328	880	other	0.07643533397029445
ENSDARG00000004131	-0.11941673173831453	1916	high zero count	0.16642056805350475
ENSDARG00000004132	0.8844339189555112	56	other	0.004864066707200556
ENSDARG00000004141	0.47362432841217456	2494	high zero count	0.21662468513853905
ENSDARG00000004154	0.09549184410558072	496	other	0.04308173369234778
ENSDARG00000004160	1.21670067267698	16	other	0.0013897333449144446
ENSDARG00000004161	0.8845820232999264	19	other	0.0016503083470859028
ENSDARG00000004167	-0.13145717123047965	893	other	0.07756449231303744
ENSDARG00000004169	1.7179823225645359	12	other	0.0010423000086858334
ENSDARG00000004171	0.9296967771745699	124	other	0.010770433423086945
ENSDARG00000004173	1.2894919478303748	54	other	0.00469035003908625
ENSDARG00000004174	1.5830896878220853	4	other	3.4743333622861116e-4
ENSDARG00000004176	-0.1710850264975372	1782	high zero count	0.15478155128984625
ENSDARG00000004189	1.528362852122307	16	other	0.0013897333449144446
ENSDARG00000004196	0.45173258208834605	207	other	0.017979675149830628
ENSDARG00000004199	0.7610721440243813	425	other	0.036914791974289936
ENSDARG00000004211	0.6273670908022823	1390	high zero count	0.12073308433944237
ENSDARG00000004218	1.0115679045017227	220	other	0.019108833492573613
ENSDARG00000004232	0.3247990229427108	583	other	0.05063840875532007
ENSDARG00000004246	0.5135850465577702	109	other	0.009467558412229654
ENSDARG00000004251	0.534854199439107	60	other	0.005211500043429167
ENSDARG00000004256	0.02703774072215612	2918	high zero count	0.25345261877877184
ENSDARG00000004261	1.9270967118701148	21	other	0.0018240250152002084
ENSDARG00000004270	0.3722034628273263	5	other	4.342916702857639e-4
ENSDARG00000004274	-0.17821339230845543	316	other	0.027447233562060278
ENSDARG00000004280	0.8455672889299981	24	other	0.002084600017371667
ENSDARG00000004296	0.46540093657677645	147	other	0.012768175106401458
ENSDARG00000004297	1.0843150322850361	52	other	0.004516633370971945
ENSDARG00000004301	0.21713162618511955	1648	high zero count	0.14314253452618778
ENSDARG00000004306	0.023354530881764056	1174	high zero count	0.10197168418309736
ENSDARG00000004307	0.043986143192516175	1959	high zero count	0.1701554764179623
ENSDARG00000004308	0.19585207887613545	2023	high zero count	0.17571440979762007
ENSDARG00000004311	0.32103802159578215	894	other	0.0776513506470946
ENSDARG00000004318	0.3656605486243532	1771	high zero count	0.1538261096152176
ENSDARG00000004322	0.13325709881443773	992	other	0.08616346738469556
ENSDARG00000004325	0.26110956287326104	2327	high zero count	0.20211934335099452
ENSDARG00000004336	0.25896638664193655	1564	high zero count	0.13584643446538697
ENSDARG00000004343	0.5857110713058097	17	other	0.0014765916789715972
ENSDARG00000004363	0.6647916935604525	238	other	0.02067228350560236
ENSDARG00000004372	0.5337421585825124	338	other	0.02935811691131764
ENSDARG00000004377	0.47721019432496725	405	other	0.03517762529314688
ENSDARG00000004378	0.5050132221654354	823	other	0.07148440892903674
ENSDARG00000004386	0.23527617052057495	1788	high zero count	0.1553027012941892
ENSDARG00000004392	0.05587434688320357	1530	high zero count	0.13289325110744377
ENSDARG00000004402	2.074990002951321	378	other	0.03283245027360375
ENSDARG00000004405	0.16109852433862265	2547	high zero count	0.22122817684356813
ENSDARG00000004406	0.4469597174700157	708	other	0.06149570051246417
ENSDARG00000004415	0.168967553832059	144	other	0.01250760010423
ENSDARG00000004427	1.3137611507351403	61	other	0.0052983583774863195
ENSDARG00000004436	0.5602505701946618	571	other	0.04959610874663424
ENSDARG00000004445	0.16486303988871143	326	other	0.028315816902631807
ENSDARG00000004447	-0.07318556142936009	1755	high zero count	0.15243637627030313
ENSDARG00000004452	1.4269882906431937	1	other	8.685833405715279e-5
ENSDARG00000004455	-0.033670606285691886	448	other	0.03891253365760445
ENSDARG00000004460	0.5000680127956172	82	other	0.007122383392686529
ENSDARG00000004470	0.9934039458998944	7	other	6.080083384000695e-4
ENSDARG00000004472	0.07562928388417382	1060	high zero count	0.09206983410058195
ENSDARG00000004497	0.2677267630029316	1587	high zero count	0.13784417614870148
ENSDARG00000004517	0.6325323513401054	210	other	0.018240250152002084
ENSDARG00000004525	0.29710126106545526	51	other	0.004429775036914792
ENSDARG00000004527	1.0956064684447013	203	other	0.017632241813602016
ENSDARG00000004529	-0.02035475104842391	966	other	0.08390515069920959
ENSDARG00000004537	0.4466804936620615	82	other	0.007122383392686529
ENSDARG00000004539	0.3850875202528031	1022	other	0.08876921740641014
ENSDARG00000004574	0.0396704290273995	981	other	0.08520802571006689
ENSDARG00000004576	0.21694973010049393	2267	high zero count	0.19690784330756536
ENSDARG00000004580	0.3293099568647796	3158	high zero count	0.27429861895248847
ENSDARG00000004581	0.36868321234626755	190	other	0.01650308347085903
ENSDARG00000004587	0.5118302412791689	209	other	0.018153391817944932
ENSDARG00000004588	1.7250106320185001	166	other	0.014418483453487362
ENSDARG00000004594	0.07057438425677125	93	other	0.00807782506731521
ENSDARG00000004598	-0.0863609246890414	3051	high zero count	0.2650047772083731
ENSDARG00000004618	-6.088701452171344e-4	1377	high zero count	0.11960392599669939
ENSDARG00000004621	1.3992667067216298	221	other	0.019195691826630765
ENSDARG00000004627	-0.1502327999089812	326	other	0.028315816902631807
ENSDARG00000004632	0.6856237706099639	343	other	0.029792408581603404
ENSDARG00000004635	0.5352279904449212	96	other	0.008338400069486667
ENSDARG00000004636	0.42789109120512026	37	other	0.003213758360114653
ENSDARG00000004643	0.20436890392943943	1122	high zero count	0.09745505081212542
ENSDARG00000004658	0.02189736522993035	1528	high zero count	0.13271953443932946
ENSDARG00000004672	0.2786489827290318	33	other	0.002866325023886042
ENSDARG00000004680	0.4514931224159797	77	other	0.006688091722400764
ENSDARG00000004687	0.38210652056701483	1739	high zero count	0.1510466429253887
ENSDARG00000004692	0.5750197774133877	40	other	0.0034743333622861113
ENSDARG00000004695	0.0344520005516243	636	other	0.05524190046034917
ENSDARG00000004696	-0.1422585797844855	383	other	0.03326674194388952
ENSDARG00000004697	1.1123622823352812	899	other	0.07808564231738035
ENSDARG00000004706	1.0590353619305908	17	other	0.0014765916789715972
ENSDARG00000004712	0.18127731543287423	386	other	0.033527316946060974
ENSDARG00000004713	0.8589308142995987	198	other	0.01719795014331625
ENSDARG00000004714	0.8170689056160187	88	other	0.007643533397029445
ENSDARG00000004724	0.13699717273025644	600	other	0.052115000434291674
ENSDARG00000004726	0.4691533626255957	434	other	0.037696516980804305
ENSDARG00000004735	1.5019280625349918	1	other	8.685833405715279e-5
ENSDARG00000004745	0.5731152199128365	1416	high zero count	0.12299140102492834
ENSDARG00000004748	0.6749430575526527	221	other	0.019195691826630765
ENSDARG00000004754	0.9241667975927194	35	other	0.0030400416920003475
ENSDARG00000004771	0.7799397310570532	1538	high zero count	0.13358811777990098
ENSDARG00000004774	0.7019984316269889	141	other	0.012247025102058542
ENSDARG00000004782	0.336583573954396	243	other	0.021106575175888126
ENSDARG00000004785	1.3313003144022648	29	other	0.0025188916876574307
ENSDARG00000004794	-0.12638116176116812	3113	high zero count	0.27038999391991664
ENSDARG00000004796	0.32869005937211915	74	other	0.006427516720229306
ENSDARG00000004806	0.5645895081771136	88	other	0.007643533397029445
ENSDARG00000004830	1.6154504846247852	125	other	0.010857291757144097
ENSDARG00000004836	1.4178273600326314	55	other	0.004777208373143403
ENSDARG00000004840	1.0941816087126128	750	other	0.06514375054286459
ENSDARG00000004843	0.8828468857094524	20	other	0.0017371666811430556
ENSDARG00000004851	0.255403139996055	1900	high zero count	0.16503083470859028
ENSDARG00000004861	0.22743948291658986	1204	high zero count	0.10457743420481196
ENSDARG00000004866	0.351970526244357	143	other	0.012420741770172848
ENSDARG00000004870	0.8054001107494658	16	other	0.0013897333449144446
ENSDARG00000004874	0.0590899347057891	2104	high zero count	0.18274993485624946
ENSDARG00000004875	0.3808955848426664	1854	high zero count	0.16103535134196126
ENSDARG00000004877	0.32255431576600796	80	other	0.006948666724572223
ENSDARG00000004880	-0.12120678158977145	436	other	0.037870233648918616
ENSDARG00000004889	0.2950587642126055	902	other	0.07834621731955181
ENSDARG00000004891	1.0377430077773433	293	other	0.025449491878745765
ENSDARG00000004906	1.5923875038790845	4	other	3.4743333622861116e-4
ENSDARG00000004925	0.17975559294788426	810	other	0.07035525058629376
ENSDARG00000004930	0.3525978317449702	185	other	0.016068791800573266
ENSDARG00000004932	0.13569275461342317	705	other	0.06123512551029271
ENSDARG00000004937	0.3379371856461528	315	other	0.027360375228003126
ENSDARG00000004939	0.1885851065549192	97	other	0.00842525840354382
ENSDARG00000004948	1.5382635776893265	12	other	0.0010423000086858334
ENSDARG00000004956	0.7574778188572386	29	other	0.0025188916876574307
ENSDARG00000004964	0.14471056249323255	1489	high zero count	0.1293320594111005
ENSDARG00000004979	0.08261540047684705	51	other	0.004429775036914792
ENSDARG00000004988	0.6077285304897636	267	other	0.023191175193259795
ENSDARG00000005002	0.0038920070121638596	273	other	0.02371232519760271
ENSDARG00000005015	0.3419049800548797	58	other	0.005037783375314861
ENSDARG00000005023	1.0058668727075823	277	other	0.02405975853383132
ENSDARG00000005026	0.6700394052223198	42	other	0.003648050030400417
ENSDARG00000005034	0.18276189836272086	2251	high zero count	0.19551810996265093
ENSDARG00000005049	0.43786276493755766	2502	high zero count	0.21731955181099627
ENSDARG00000005057	0.10239742382944082	1271	high zero count	0.11039694258664119
ENSDARG00000005058	0.6358485671662393	33	other	0.002866325023886042
ENSDARG00000005078	0.516891103835384	115	other	0.00998870841657257
ENSDARG00000005085	0.47106723140885487	367	other	0.03187700859897507
ENSDARG00000005098	0.36042625593734207	76	other	0.006601233388343611
ENSDARG00000005104	0.7631678515896797	315	other	0.027360375228003126
ENSDARG00000005108	0.9294677700750275	235	other	0.020411708503430905
ENSDARG00000005112	0.47111188127485004	973	other	0.08451315903760966
ENSDARG00000005115	1.252188409665002	81	other	0.007035525058629376
ENSDARG00000005122	1.05936303092168	19	other	0.0016503083470859028
ENSDARG00000005128	0.8183093957258246	190	other	0.01650308347085903
ENSDARG00000005134	0.9243790361363675	24	other	0.002084600017371667
ENSDARG00000005139	0.2689609729554622	464	other	0.04030226700251889
ENSDARG00000005141	0.12059856851540614	377	other	0.0327455919395466
ENSDARG00000005162	1.3797952524716592	1	other	8.685833405715279e-5
ENSDARG00000005163	0.21932290991786008	972	other	0.0844263007035525
ENSDARG00000005172	1.4329294037511893	268	other	0.023278033527316947
ENSDARG00000005179	0.1288839109955887	814	other	0.07070268392252237
ENSDARG00000005185	1.804576879450873	451	other	0.039173108659775906
ENSDARG00000005186	0.1593910900080216	111	other	0.009641275080343958
ENSDARG00000005191	2.2637546969995306	4	other	3.4743333622861116e-4
ENSDARG00000005210	0.3823729729717635	866	other	0.0752193172934943
ENSDARG00000005218	0.09582190579215843	2440	high zero count	0.21193433509945278
ENSDARG00000005220	0.6614606924214116	158	other	0.013723616781030139
ENSDARG00000005230	1.8565183667784075	5	other	4.342916702857639e-4
ENSDARG00000005236	0.812185892987414	14	other	0.001216016676800139
ENSDARG00000005246	0.10492589699663037	1597	high zero count	0.138712759489273
ENSDARG00000005251	0.6028933023080574	179	other	0.015547641796230348
ENSDARG00000005254	1.2734669217468075	9	other	7.81725006514375e-4
ENSDARG00000005274	-0.10896924249508087	1429	high zero count	0.12412055936767133
ENSDARG00000005315	1.0239746553988602	9	other	7.81725006514375e-4
ENSDARG00000005318	0.8746488952011101	1274	high zero count	0.11065751758881265
ENSDARG00000005320	0.05170402043564456	3451	high zero count	0.29974811083123426
ENSDARG00000005350	0.19671317311772923	25	other	0.0021714583514288194
ENSDARG00000005355	0.5889257911757209	122	other	0.010596716754972639
ENSDARG00000005356	-0.17601589026071057	480	other	0.04169200034743334
ENSDARG00000005359	1.6267046665087708	43	other	0.00373490836445757
ENSDARG00000005368	0.6227656712695057	257	other	0.022322591852688266
ENSDARG00000005374	0.1294135431539209	79	other	0.0068618083905150696
ENSDARG00000005382	0.2849118628782001	1313	high zero count	0.11404499261704161
ENSDARG00000005394	-0.050545305499039406	866	other	0.0752193172934943
ENSDARG00000005397	0.09108851412936489	263	other	0.022843741857031183
ENSDARG00000005416	0.12951200227822304	381	other	0.03309302527577521
ENSDARG00000005423	1.5215803483693748	297	other	0.025796925214974377
ENSDARG00000005448	0.2498097949190887	1898	high zero count	0.16485711804047598
ENSDARG00000005451	2.558409632644976	1	other	8.685833405715279e-5
ENSDARG00000005453	0.3080241326055768	333	other	0.02892382524103188
ENSDARG00000005454	0.6477094443006609	153	other	0.013289325110744377
ENSDARG00000005456	0.3974188930543901	187	other	0.01624250846868757
ENSDARG00000005458	0.7467527006639545	17	other	0.0014765916789715972
ENSDARG00000005462	0.12338986822892305	10	other	8.685833405715278e-4
ENSDARG00000005463	0.5522649039167239	435	other	0.037783375314861464
ENSDARG00000005464	0.2622493266093659	416	other	0.03613306696777556
ENSDARG00000005468	0.5131966286674013	215	other	0.01867454182228785
ENSDARG00000005476	0.10607573927279768	328	other	0.028489533570746114
ENSDARG00000005479	0.5645573343436212	68	other	0.005906366715886389
ENSDARG00000005481	0.7619062917949772	477	other	0.041431425345261876
ENSDARG00000005482	0.612324771971157	15	other	0.0013028750108572918
ENSDARG00000005485	0.762425844605213	1544	high zero count	0.1341092677842439
ENSDARG00000005500	0.02567825694620806	77	other	0.006688091722400764
ENSDARG00000005522	-0.17891116259428294	1095	high zero count	0.0951098757925823
ENSDARG00000005525	0.35977954075654256	100	other	0.008685833405715278
ENSDARG00000005526	0.2681872686517653	2100	high zero count	0.18240250152002085
ENSDARG00000005536	0.683884455240068	21	other	0.0018240250152002084
ENSDARG00000005540	0.8736728521716469	48	other	0.004169200034743334
ENSDARG00000005541	0.385949688658513	1128	high zero count	0.09797620081646834
ENSDARG00000005544	-0.18764044947666866	726	other	0.06305915052549292
ENSDARG00000005547	-0.21132310637244922	1032	other	0.08963780074698167
ENSDARG00000005549	0.5785299510328652	422	other	0.03665421697211847
ENSDARG00000005551	1.2734940076942691	11	other	9.554416746286806e-4
ENSDARG00000005559	-0.05934173098195403	649	other	0.05637105880309216
ENSDARG00000005560	1.9252141180290472	36	other	0.0031269000260575
ENSDARG00000005561	0.22633155620061995	879	other	0.0763484756362373
ENSDARG00000005565	0.3775635804551631	724	other	0.06288543385737862
ENSDARG00000005574	-0.020560037749305808	1990	high zero count	0.17284808477373403
ENSDARG00000005576	0.7083001429277967	9	other	7.81725006514375e-4
ENSDARG00000005586	0.9168358360684132	659	other	0.057239642143663685
ENSDARG00000005590	0.41620772974983916	28	other	0.002432033353600278
ENSDARG00000005593	0.14776697341910966	2010	high zero count	0.1745852514548771
